date,sport,home_team,away_team,bet_type,pick,bookmaker,odds,confidence,stake,result,profit,line
2026-03-17,soccer_epl,Fulham,Burnley,total,Under,BetUS,105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,MyBookie.ag,-136,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,MyBookie.ag,-101,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,BetRivers,-139,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,BetRivers,110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,Bovada,-122,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,Bovada,102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,BetOnline.ag,-122,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,BetOnline.ag,102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,LowVig.ag,-122,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,LowVig.ag,102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,BetMGM,-140,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,BetMGM,100,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Over,BetUS,-125,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Everton,Chelsea,total,Under,BetUS,105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,MyBookie.ag,-122,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,MyBookie.ag,-113,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,BetRivers,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,BetRivers,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,Bovada,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,Bovada,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,BetOnline.ag,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,BetOnline.ag,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,LowVig.ag,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,LowVig.ag,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,BetMGM,-130,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,BetMGM,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Over,BetUS,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Leeds United,Brentford,total,Under,BetUS,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,MyBookie.ag,-123,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,MyBookie.ag,-112,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,BetRivers,-129,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,BetRivers,102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,Bovada,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,Bovada,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,LowVig.ag,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,LowVig.ag,-105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,BetOnline.ag,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,BetOnline.ag,-105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,BetMGM,-120,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,BetMGM,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Over,BetUS,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Newcastle United,Sunderland,total,Under,BetUS,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,MyBookie.ag,-143,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,MyBookie.ag,103,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,BetRivers,-148,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,BetRivers,114,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,Bovada,-108,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,Bovada,-112,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,BetOnline.ag,-107,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,BetOnline.ag,-113,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,LowVig.ag,-107,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,LowVig.ag,-113,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,BetMGM,-145,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,BetMGM,105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Over,BetUS,-108,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Aston Villa,West Ham United,total,Under,BetUS,-112,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,MyBookie.ag,-120,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,MyBookie.ag,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,BetRivers,-112,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,BetRivers,-114,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,Bovada,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,Bovada,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,LowVig.ag,-114,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,LowVig.ag,-106,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,BetOnline.ag,-114,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,BetOnline.ag,-106,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,BetMGM,-120,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,BetMGM,-115,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Over,BetUS,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Tottenham Hotspur,Nottingham Forest,total,Under,BetUS,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Over,MyBookie.ag,-140,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Under,MyBookie.ag,101,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Over,BetRivers,-134,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Under,BetRivers,106,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Over,Bovada,-105,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Under,Bovada,-115,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Over,LowVig.ag,-103,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Under,LowVig.ag,-113,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Over,BetOnline.ag,-103,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,West Ham United,Wolverhampton Wanderers,total,Under,BetOnline.ag,-113,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Over,MyBookie.ag,-172,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Under,MyBookie.ag,123,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Over,BetRivers,-177,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Under,BetRivers,138,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Over,Bovada,-122,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Under,Bovada,102,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Over,BetOnline.ag,-122,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Under,BetOnline.ag,106,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Over,LowVig.ag,-122,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Arsenal,Bournemouth,total,Under,LowVig.ag,106,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Over,MyBookie.ag,-121,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Under,MyBookie.ag,-114,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Over,BetRivers,-121,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Under,BetRivers,-106,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Over,Bovada,-112,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Under,Bovada,-108,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Over,LowVig.ag,-111,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Under,LowVig.ag,-105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Over,BetOnline.ag,-111,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Nottingham Forest,Aston Villa,total,Under,BetOnline.ag,-105,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Over,MyBookie.ag,-104,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Under,MyBookie.ag,-132,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Over,BetRivers,-104,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Under,BetRivers,-122,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Over,Bovada,-102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Under,Bovada,-118,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Over,LowVig.ag,103,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Under,LowVig.ag,-119,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Over,BetOnline.ag,103,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Brentford,Everton,total,Under,BetOnline.ag,-119,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Over,MyBookie.ag,-137,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Under,MyBookie.ag,-101,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Over,BetRivers,-134,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Under,BetRivers,106,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Over,Bovada,-102,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Under,Bovada,-118,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Over,BetOnline.ag,100,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Under,BetOnline.ag,-116,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Over,LowVig.ag,100,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,total,Under,LowVig.ag,-116,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Over,MyBookie.ag,-141,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Under,MyBookie.ag,102,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Over,BetRivers,-139,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Under,BetRivers,110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Over,Bovada,-108,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Under,Bovada,-112,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Over,LowVig.ag,-105,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Under,LowVig.ag,-111,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Over,BetOnline.ag,-105,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,total,Under,BetOnline.ag,-111,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Liverpool,Fulham,total,Over,MyBookie.ag,121,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Liverpool,Fulham,total,Under,MyBookie.ag,-169,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Liverpool,Fulham,total,Over,BetRivers,128,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Liverpool,Fulham,total,Under,BetRivers,-162,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Liverpool,Fulham,total,Over,Bovada,-122,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Liverpool,Fulham,total,Under,Bovada,102,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Liverpool,Fulham,total,Over,LowVig.ag,-123,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Liverpool,Fulham,total,Under,LowVig.ag,107,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Liverpool,Fulham,total,Over,BetOnline.ag,-123,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Liverpool,Fulham,total,Under,BetOnline.ag,107,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Over,MyBookie.ag,-112,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Under,MyBookie.ag,-123,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Over,BetRivers,-114,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Under,BetRivers,-110,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Over,Bovada,-108,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Under,Bovada,-112,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Over,LowVig.ag,-103,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Under,LowVig.ag,-113,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Over,BetOnline.ag,-103,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,total,Under,BetOnline.ag,-113,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Over,MyBookie.ag,126,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Under,MyBookie.ag,-176,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Over,BetRivers,132,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Under,BetRivers,-167,3/5,100,Pending,0.0,3.5
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Over,Bovada,-120,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Under,Bovada,100,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Over,BetOnline.ag,-117,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Under,BetOnline.ag,101,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Over,LowVig.ag,-117,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Chelsea,Manchester City,total,Under,LowVig.ag,101,3/5,100,Pending,0.0,3.0
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Over,MyBookie.ag,-157,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Under,MyBookie.ag,113,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Over,BetRivers,-162,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Under,BetRivers,128,3/5,100,Pending,0.0,2.5
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Over,Bovada,-115,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Under,Bovada,-105,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Over,BetOnline.ag,-115,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Under,BetOnline.ag,-101,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Over,LowVig.ag,-115,3/5,100,Pending,0.0,2.75
2026-03-17,soccer_epl,Manchester United,Leeds United,total,Under,LowVig.ag,-101,3/5,100,Pending,0.0,2.75
